# country,date,confirmed,deaths,recovered,humidity_mean,humidity_std,dew_mean,dew_std,mean_ozone,std_ozone,mean_precip,std_precip,mean_tMax,std_tMax,mean_tMin,std_tMin,mean_uv,std_uv
Liberia,22-01-2020,0,0,0,86.0,0.0,23.0,0.0,246.0,0.0,73.0,0.0,31.0,0.0,21.0,0.0,6.0,0.0
Liberia,23-01-2020,0,0,0,74.0,0.0,21.0,0.0,247.0,0.0,8.0,0.0,34.0,0.0,21.0,0.0,8.0,0.0
Liberia,24-01-2020,0,0,0,57.0,0.0,16.0,0.0,251.0,0.0,6.0,0.0,35.0,0.0,19.0,0.0,9.0,0.0
Liberia,25-01-2020,0,0,0,61.0,0.0,16.0,0.0,255.0,0.0,3.0,0.0,35.0,0.0,21.0,0.0,10.0,0.0
Liberia,26-01-2020,0,0,0,67.0,0.0,18.0,0.0,252.0,0.0,10.0,0.0,35.0,0.0,22.0,0.0,6.0,0.0
Liberia,27-01-2020,0,0,0,73.0,0.0,21.0,0.0,250.0,0.0,10.0,0.0,35.0,0.0,22.0,0.0,10.0,0.0
Liberia,28-01-2020,0,0,0,78.0,0.0,22.0,0.0,247.0,0.0,52.0,0.0,33.0,0.0,21.0,0.0,6.0,0.0
Liberia,29-01-2020,0,0,0,70.0,0.0,20.0,0.0,248.0,0.0,20.0,0.0,36.0,0.0,22.0,0.0,10.0,0.0
Liberia,30-01-2020,0,0,0,70.0,0.0,20.0,0.0,249.0,0.0,17.0,0.0,36.0,0.0,20.0,0.0,7.0,0.0
Liberia,31-01-2020,0,0,0,67.0,0.0,19.0,0.0,250.0,0.0,8.0,0.0,36.0,0.0,21.0,0.0,8.0,0.0
Liberia,01-02-2020,0,0,0,72.0,0.0,20.0,0.0,249.0,0.0,18.0,0.0,36.0,0.0,22.0,0.0,10.0,0.0
Liberia,02-02-2020,0,0,0,74.0,0.0,21.0,0.0,252.0,0.0,27.0,0.0,34.0,0.0,20.0,0.0,9.0,0.0
Liberia,03-02-2020,0,0,0,64.0,0.0,17.0,0.0,253.0,0.0,6.0,0.0,36.0,0.0,22.0,0.0,11.0,0.0
Liberia,04-02-2020,0,0,0,62.0,0.0,16.0,0.0,254.0,0.0,8.0,0.0,35.0,0.0,21.0,0.0,10.0,0.0
Liberia,05-02-2020,0,0,0,63.0,0.0,16.0,0.0,254.0,0.0,13.0,0.0,35.0,0.0,20.0,0.0,10.0,0.0
Liberia,06-02-2020,0,0,0,70.0,0.0,19.0,0.0,256.0,0.0,14.0,0.0,35.0,0.0,20.0,0.0,7.0,0.0
Liberia,07-02-2020,0,0,0,64.0,0.0,18.0,0.0,258.0,0.0,22.0,0.0,36.0,0.0,20.0,0.0,10.0,0.0
Liberia,08-02-2020,0,0,0,65.0,0.0,17.0,0.0,257.0,0.0,10.0,0.0,36.0,0.0,22.0,0.0,10.0,0.0
Liberia,09-02-2020,0,0,0,70.0,0.0,20.0,0.0,255.0,0.0,8.0,0.0,36.0,0.0,21.0,0.0,10.0,0.0
Liberia,10-02-2020,0,0,0,75.0,0.0,21.0,0.0,254.0,0.0,39.0,0.0,35.0,0.0,22.0,0.0,10.0,0.0
Liberia,11-02-2020,0,0,0,81.0,0.0,22.0,0.0,254.0,0.0,74.0,0.0,32.0,0.0,21.0,0.0,6.0,0.0
Liberia,12-02-2020,0,0,0,53.0,0.0,12.0,0.0,254.0,0.0,5.0,0.0,35.0,0.0,18.0,0.0,9.0,0.0
Liberia,13-02-2020,0,0,0,40.0,0.0,8.0,0.0,258.0,0.0,4.0,0.0,36.0,0.0,17.0,0.0,12.0,0.0
Liberia,14-02-2020,0,0,0,60.0,0.0,14.0,0.0,259.0,0.0,4.0,0.0,36.0,0.0,18.0,0.0,12.0,0.0
Liberia,15-02-2020,0,0,0,64.0,0.0,16.0,0.0,262.0,0.0,5.0,0.0,37.0,0.0,20.0,0.0,12.0,0.0
Liberia,16-02-2020,0,0,0,63.0,0.0,17.0,0.0,261.0,0.0,9.0,0.0,37.0,0.0,22.0,0.0,11.0,0.0
Liberia,17-02-2020,0,0,0,69.0,0.0,20.0,0.0,260.0,0.0,6.0,0.0,36.0,0.0,20.0,0.0,9.0,0.0
Liberia,18-02-2020,0,0,0,74.0,0.0,21.0,0.0,263.0,0.0,16.0,0.0,36.0,0.0,22.0,0.0,11.0,0.0
Liberia,19-02-2020,0,0,0,76.0,0.0,22.0,0.0,263.0,0.0,11.0,0.0,35.0,0.0,23.0,0.0,8.0,0.0
Liberia,20-02-2020,0,0,0,84.0,0.0,24.0,0.0,259.0,0.0,70.0,0.0,34.0,0.0,22.0,0.0,10.0,0.0
Liberia,21-02-2020,0,0,0,87.0,0.0,23.0,0.0,256.0,0.0,66.0,0.0,32.0,0.0,22.0,0.0,10.0,0.0
Liberia,22-02-2020,0,0,0,79.0,0.0,22.0,0.0,260.0,0.0,75.0,0.0,34.0,0.0,22.0,0.0,6.0,0.0
Liberia,23-02-2020,0,0,0,77.0,0.0,22.0,0.0,261.0,0.0,42.0,0.0,35.0,0.0,23.0,0.0,9.0,0.0
Liberia,24-02-2020,0,0,0,85.0,0.0,23.0,0.0,258.0,0.0,31.0,0.0,33.0,0.0,22.0,0.0,6.0,0.0
Liberia,25-02-2020,0,0,0,71.0,0.0,21.0,0.0,258.0,0.0,6.0,0.0,36.0,0.0,22.0,0.0,11.0,0.0
Liberia,26-02-2020,0,0,0,71.0,0.0,21.0,0.0,259.0,0.0,8.0,0.0,36.0,0.0,23.0,0.0,9.0,0.0
Liberia,27-02-2020,0,0,0,77.0,0.0,23.0,0.0,258.0,0.0,19.0,0.0,34.0,0.0,24.0,0.0,8.0,0.0
Liberia,28-02-2020,0,0,0,85.0,0.0,24.0,0.0,258.0,0.0,45.0,0.0,34.0,0.0,22.0,0.0,9.0,0.0
Liberia,29-02-2020,0,0,0,74.0,0.0,22.0,0.0,256.0,0.0,11.0,0.0,35.0,0.0,21.0,0.0,10.0,0.0
Liberia,01-03-2020,0,0,0,73.0,0.0,22.0,0.0,259.0,0.0,13.0,0.0,36.0,0.0,23.0,0.0,12.0,0.0
Liberia,02-03-2020,0,0,0,77.0,0.0,23.0,0.0,263.0,0.0,31.0,0.0,36.0,0.0,23.0,0.0,10.0,0.0
Liberia,03-03-2020,0,0,0,85.0,0.0,24.0,0.0,263.0,0.0,88.0,0.0,33.0,0.0,23.0,0.0,8.0,0.0
Liberia,04-03-2020,0,0,0,81.0,0.0,23.0,0.0,261.0,0.0,52.0,0.0,35.0,0.0,24.0,0.0,9.0,0.0
Liberia,05-03-2020,0,0,0,86.0,0.0,24.0,0.0,263.0,0.0,54.0,0.0,33.0,0.0,22.0,0.0,9.0,0.0
Liberia,06-03-2020,0,0,0,86.0,0.0,24.0,0.0,259.0,0.0,72.0,0.0,32.0,0.0,22.0,0.0,8.0,0.0
Liberia,07-03-2020,0,0,0,85.0,0.0,23.0,0.0,261.0,0.0,51.0,0.0,33.0,0.0,21.0,0.0,6.0,0.0
Liberia,08-03-2020,0,0,0,82.0,0.0,23.0,0.0,263.0,0.0,72.0,0.0,33.0,0.0,22.0,0.0,9.0,0.0
Liberia,09-03-2020,0,0,0,86.0,0.0,23.0,0.0,263.0,0.0,78.0,0.0,33.0,0.0,22.0,0.0,9.0,0.0
Liberia,10-03-2020,0,0,0,93.0,0.0,24.0,0.0,264.0,0.0,71.0,0.0,29.0,0.0,21.0,0.0,6.0,0.0
Liberia,11-03-2020,0,0,0,84.0,0.0,23.0,0.0,263.0,0.0,48.0,0.0,33.0,0.0,22.0,0.0,8.0,0.0
Liberia,12-03-2020,0,0,0,82.0,0.0,23.0,0.0,264.0,0.0,26.0,0.0,34.0,0.0,24.0,0.0,7.0,0.0
Liberia,13-03-2020,0,0,0,82.0,0.0,23.0,0.0,259.0,0.0,25.0,0.0,35.0,0.0,23.0,0.0,8.0,0.0
Liberia,14-03-2020,0,0,0,89.0,0.0,24.0,0.0,261.0,0.0,49.0,0.0,32.0,0.0,24.0,0.0,9.0,0.0
Liberia,15-03-2020,0,0,0,93.0,0.0,24.0,0.0,260.0,0.0,69.0,0.0,30.0,0.0,21.0,0.0,6.0,0.0
Liberia,16-03-2020,1,0,0,87.0,0.0,23.0,0.0,260.0,0.0,22.0,0.0,32.0,0.0,22.0,0.0,6.0,0.0
Liberia,17-03-2020,1,0,0,89.0,0.0,24.0,0.0,266.0,0.0,60.0,0.0,32.0,0.0,23.0,0.0,7.0,0.0
Liberia,18-03-2020,2,0,0,90.0,0.0,24.0,0.0,266.0,0.0,60.0,0.0,32.0,0.0,22.0,0.0,6.0,0.0
Liberia,19-03-2020,2,0,0,85.0,0.0,23.0,0.0,268.0,0.0,36.0,0.0,32.0,0.0,21.0,0.0,7.0,0.0
Liberia,20-03-2020,2,0,0,85.0,0.0,23.0,0.0,265.0,0.0,24.0,0.0,33.0,0.0,23.0,0.0,10.0,0.0
Liberia,21-03-2020,3,0,0,90.0,0.0,24.0,0.0,268.0,0.0,65.0,0.0,32.0,0.0,21.0,0.0,8.0,0.0
Liberia,22-03-2020,3,0,0,87.0,0.0,24.0,0.0,265.0,0.0,64.0,0.0,33.0,0.0,20.0,0.0,8.0,0.0
Liberia,23-03-2020,3,0,0,93.0,0.0,22.0,0.0,265.0,0.0,99.0,0.0,29.0,0.0,21.0,0.0,5.0,0.0
Liberia,24-03-2020,3,0,0,91.0,0.0,23.0,0.0,263.0,0.0,92.0,0.0,30.0,0.0,21.0,0.0,6.0,0.0
